titleId,titleType,originalTitle,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0382937,video,Recess: Taking the Fifth Grade,2003.0,,62.0,"Animation,Comedy,Family",6.8,2052
tt0198970,movie,Recipe for Disaster,2000.0,,,"Action,Comedy,Crime",5.7,11
tt0332343,tvMovie,Recipe for Disaster,2003.0,,88.0,"Comedy,Family",4.8,352
tt0582728,tvEpisode,Recipe for Disaster,2006.0,,20.0,Comedy,8.6,11
tt0666423,tvEpisode,Recipe for Disaster,2006.0,,,Comedy,9.0,9
tt0697222,tvEpisode,Recipe for Disaster,1992.0,,25.0,Comedy,6.2,6
tt0747079,tvEpisode,Recipe for Disaster,2004.0,,21.0,"Adventure,Animation,Comedy",7.6,129
tt0838359,tvEpisode,Recipe for Disaster,1991.0,,,"Adventure,Animation,Comedy",7.5,14
tt1379452,tvEpisode,Recipe for Disaster,2009.0,,22.0,Comedy,6.6,22
tt2360977,tvEpisode,Recipe for Disaster,2012.0,,23.0,"Action,Adventure,Animation",7.8,72
tt3499634,tvEpisode,Recipe for Disaster,2014.0,,42.0,"Drama,Horror,Romance",8.7,638
tt4133320,tvEpisode,Recipe for Disaster,2014.0,,43.0,Reality-TV,8.4,8
tt5655190,tvEpisode,Recipe for Disaster,2016.0,,43.0,"Drama,Reality-TV",5.8,5
tt5803442,tvEpisode,Recipe for Disaster,2016.0,,24.0,"Action,Adventure,Family",7.4,34
tt6366908,tvEpisode,Recipe for Disaster,2016.0,,22.0,"Action,Adventure,Animation",8.6,360
tt6593526,tvEpisode,Recipe for Disaster,2017.0,,11.0,"Action,Adventure,Animation",2.8,44
tt0026914,movie,Reckless,1935.0,,97.0,"Comedy,Drama,Musical",6.4,1165
tt0087983,movie,Reckless,1984.0,,90.0,"Comedy,Drama,Romance",6.3,2039
tt0114241,movie,Reckless,1995.0,,91.0,"Comedy,Drama,Fantasy",5.1,475
tt0138739,tvMiniSeries,Reckless,1997.0,,310.0,"Drama,Romance",8.1,510
tt0253588,movie,Reckless,1983.0,,92.0,"Action,Drama",5.3,38
tt0636477,tvEpisode,Reckless,1981.0,,47.0,"Crime,Drama",7.3,16
tt0743959,tvEpisode,Reckless,1959.0,,25.0,Western,7.3,83
tt0917907,tvEpisode,Reckless,1985.0,,25.0,"Action,Adventure,Animation",7.0,40
tt10903232,tvEpisode,Reckless,2012.0,,,"Action,Adventure,Animation",8.1,11
tt11585564,tvEpisode,Reckless,2020.0,,43.0,"Crime,Drama,Mystery",7.8,190
tt1191015,tvEpisode,Reckless,2008.0,,25.0,"Drama,Family,Fantasy",8.3,95
tt1850527,tvEpisode,Reckless,2011.0,,44.0,"Drama,War",7.9,40
tt2712502,tvMovie,Reckless,,,60.0,Drama,7.1,29
tt2726196,short,Reckless,2013.0,,22.0,"Drama,Short",6.4,370
tt2734804,tvSeries,Reckless,2014.0,2014.0,60.0,"Crime,Drama",7.2,3284
tt3202306,movie,Bloedlink,2014.0,,90.0,Thriller,6.1,969
tt6917272,movie,Una vita spericolata,2018.0,,102.0,"Comedy,Crime",5.2,342
tt7658026,tvEpisode,Reckless,2017.0,,42.0,Reality-TV,6.4,6
tt8284462,tvEpisode,Reckless,2018.0,,43.0,"Comedy,Crime,Drama",8.2,292
tt8727622,tvEpisode,Reckless,2018.0,,,"Comedy,Drama,Western",6.7,350
tt9747292,tvEpisode,Reckless,2019.0,,,"Documentary,News",7.9,14
tt0063493,movie,Reconstituirea,1968.0,,100.0,"Comedy,Drama",8.0,1540
tt0065396,movie,Anaparastasi,1970.0,,100.0,"Crime,Drama",7.3,1241
tt0114242,short,Reconstruction,1995.0,,21.0,"Documentary,Short",8.5,41
tt0237641,movie,Reconstituirea,1959.0,,58.0,Documentary,6.3,34
tt0316475,movie,Reconstruction,2002.0,,93.0,Documentary,7.2,28
tt0366943,movie,Reconstruction,2003.0,,92.0,"Drama,Romance",7.4,7294
tt1047032,tvEpisode,Reconstruction,2008.0,,45.0,"Action,Drama,Mystery",8.0,730
tt14404288,tvEpisode,Reconstruction,2021.0,,,News,7.4,9
tt1853694,tvMovie,Reconstruction,2011.0,,60.0,"Drama,War",8.4,20
tt0247128,tvSeries,Lodoss to Senki: Eiyuu kishi den,1998.0,1998.0,25.0,"Action,Adventure,Animation",7.5,636
tt0130214,short,Red,1993.0,,35.0,"Comedy,Short",6.9,127
tt0218546,short,Red,1976.0,,24.0,"Horror,Short",5.3,20
tt0363933,short,Red,2001.0,,12.0,"Drama,Short,Thriller",5.5,37
tt0383591,short,Red,1994.0,,25.0,Short,4.9,17
tt0554593,tvEpisode,Red,2001.0,,44.0,"Action,Drama,Mystery",7.6,296
tt0702996,tvEpisode,Red,2002.0,,44.0,"Adventure,Drama,Romance",8.9,1264
tt0785000,movie,Ghermez,1999.0,,89.0,"Crime,Drama,Thriller",6.4,1261
tt0972883,movie,Red,2008.0,,93.0,"Drama,Thriller",7.0,10492
tt0976695,tvEpisode,Red,1992.0,,23.0,"Adventure,Animation,Comedy",7.7,47
tt1039983,movie,Red,2002.0,,175.0,"Action,Drama",4.3,755
tt11191344,movie,Red,2021.0,,146.0,"Action,Crime,Drama",6.6,1990
tt11301386,tvEpisode,Red,2019.0,,,Drama,8.1,18
tt11772516,movie,Red,2020.0,,123.0,Drama,6.0,145
tt12757372,movie,Red,2020.0,,91.0,Horror,5.9,3086
tt13029552,short,Gorria,2020.0,,22.0,"Documentary,Short",6.7,6
tt1513193,movie,Red,2009.0,,84.0,Thriller,7.5,16
tt1546132,short,Red,2009.0,,43.0,"Drama,History,Mystery",8.4,25
tt1693871,short,Red,2010.0,,11.0,"Crime,Drama,Mystery",8.3,7
tt1986111,short,Red,2011.0,,14.0,"Horror,Short,Thriller",8.1,21
tt2058680,short,Red,2013.0,,21.0,"Drama,Short",6.2,6
tt2181948,movie,Red,2014.0,,,Thriller,5.4,17
tt2281786,short,Red,2012.0,,,"Comedy,Short",6.3,14
tt2760804,short,Red,2012.0,,5.0,"Animation,Drama,Fantasy",6.7,28
tt3247868,tvEpisode,Red,2013.0,,25.0,"Action,Adventure,Animation",8.1,167
tt3542326,short,Red,2000.0,,5.0,"Horror,Short",8.6,14
tt3607274,short,Red,2015.0,,12.0,"Drama,Mystery,Short",6.9,10
tt4170206,movie,Red,2014.0,,107.0,Drama,8.1,16
tt4325524,short,Red,2014.0,,8.0,"Horror,Short",3.7,9
tt4436038,short,Rojo,2013.0,,20.0,"Drama,Short,Thriller",6.5,59
tt4655496,short,Red,2016.0,,40.0,"Drama,Romance,Short",9.8,10
tt5000936,tvSeries,Red,2014.0,,8.0,"Drama,Romance",9.1,34
tt5049304,short,Red,2016.0,,20.0,"Crime,Drama,Short",7.9,38
tt5656948,short,Red,2016.0,,2.0,"Animation,Short",4.1,24
tt6102080,short,Red,2017.0,,15.0,"Drama,Short",7.1,124
tt6276822,short,The Red,2020.0,,,"Drama,Fantasy,Mystery",8.2,15
tt6625074,tvEpisode,Red,2018.0,,43.0,"Crime,Drama,Mystery",7.9,332
tt8084106,short,Red,2018.0,,,"Action,Short",9.2,12
tt8622274,video,Red,2010.0,,,Drama,5.7,13
tt8760130,short,Red,2020.0,,31.0,"Drama,Short",6.0,34
tt8840672,tvEpisode,Red,2018.0,,,"Comedy,Drama,Horror",8.3,9
tt0058888,movie,Akahige,1965.0,,185.0,Drama,8.4,18065
tt0114243,movie,Hong ying tao,1995.0,,120.0,"Drama,War",6.9,705
tt0330027,movie,Balgan aengdu,1982.0,,95.0,,6.0,5
tt0119994,movie,Red Corner,1997.0,,122.0,"Crime,Drama,Thriller",6.3,16853
tt0087985,movie,Red Dawn,1984.0,,114.0,"Action,Drama",6.4,53514
tt0098214,movie,Rojo amanecer,1989.0,,96.0,"Drama,Thriller",8.0,1693
tt0751334,tvEpisode,Red Dawn,1993.0,,22.0,"Action,Animation,Family",7.4,395
tt0835409,tvEpisode,Red Dawn,2003.0,,11.0,"Animation,Comedy,Sci-Fi",7.4,47
tt10333032,tvEpisode,Red Dawn,2019.0,,39.0,"Drama,Horror,Thriller",7.8,2186
tt1234719,movie,Red Dawn,2012.0,,93.0,"Action,Drama",5.4,75210
tt1885182,short,Alvorada Vermelha,2011.0,,27.0,"Documentary,Drama,Short",6.4,89
tt2402479,tvEpisode,Red Dawn,2012.0,,44.0,"Crime,Drama,Mystery",8.6,1434
tt9826640,tvEpisode,Red Dawn,2019.0,,42.0,,8.1,1108
tt0160749,movie,Red Dirt,2000.0,,110.0,"Drama,Romance",6.2,974
tt6094034,tvEpisode,Red Dirt,2017.0,,43.0,"Drama,Horror,Sci-Fi",7.6,2729
tt7027104,tvEpisode,Red Dirt,2017.0,,42.0,Talk-Show,8.3,39
tt0251518,movie,Kokkinos drakos,1998.0,,115.0,Crime,4.3,14
tt0289765,movie,Red Dragon,2002.0,,124.0,"Crime,Drama,Thriller",7.2,261919
tt0379467,video,Red Dragon,2002.0,,83.0,Adult,7.1,29
tt7065882,tvEpisode,Red Dragon,2017.0,,24.0,"Action,Animation,Fantasy",8.4,22
tt0094535,tvSeries,Red Dwarf,1988.0,,30.0,"Comedy,Sci-Fi",8.4,33662
tt0103521,tvMovie,Red Dwarf,1992.0,,26.0,"Comedy,Sci-Fi",4.2,864
tt0544740,tvEpisode,Red Dwarf,2004.0,,29.0,Documentary,8.8,38
tt2032324,tvEpisode,Red Dwarf,2011.0,,19.0,"Comedy,Horror",8.6,10
tt0089892,movie,Red Heat,1985.0,,104.0,Thriller,4.8,784
tt0095963,movie,Red Heat,1988.0,,104.0,"Action,Comedy,Crime",6.1,67683
tt0146205,movie,Red Heat,1976.0,,81.0,"Adult,Mystery,Thriller",4.4,68
tt0275623,video,Red Hot Chili Peppers: Funky Monks,1991.0,,60.0,Music,8.3,716
tt0391418,video,Red Hot Chili Peppers: Live at Slane Castle,2003.0,,102.0,Music,9.0,1074
tt0014398,movie,Red Lights,1923.0,,70.0,Mystery,6.4,28
tt0365190,movie,Feux rouges,2004.0,,105.0,"Crime,Drama,Mystery",6.7,2666
tt1748179,movie,Red Lights,2012.0,,114.0,"Drama,Fantasy,Mystery",6.2,60045
tt2945024,short,Red Lights,2013.0,,13.0,"Drama,Mystery,Romance",4.6,11
tt0199753,movie,Red Planet,2000.0,,106.0,"Action,Sci-Fi,Thriller",5.7,56726
tt0216502,tvMiniSeries,Red Planet,1994.0,,66.0,"Action,Adventure,Animation",6.9,124
tt0022301,short,Red Riding Hood,1931.0,,9.0,"Animation,Comedy,Family",6.5,83
tt0093831,movie,Red Riding Hood,1987.0,,81.0,"Adventure,Family,Fantasy",5.8,416
tt0291313,tvEpisode,Red Riding Hood,1973.0,,,Drama,6.0,42
tt0385988,movie,Red Riding Hood,2006.0,,82.0,"Action,Adventure,Family",3.7,1195
tt0388365,movie,Red Riding Hood,2003.0,,92.0,"Drama,Horror,Thriller",4.7,634
tt13683334,tvEpisode,Red Riding Hood,2021.0,,28.0,"Drama,Thriller",7.3,7
tt1486185,movie,Red Riding Hood,2011.0,,100.0,"Fantasy,Horror,Mystery",5.5,109997
tt1863541,tvEpisode,Red Riding Hood,2011.0,,5.0,"Comedy,Short",4.6,10
tt0040724,movie,Red River,1948.0,,133.0,"Action,Adventure,Drama",7.8,29676
tt0095965,tvMovie,Red River,1988.0,,96.0,Western,6.3,277
tt11080420,tvSeries,To kokkino potami,2019.0,2020.0,45.0,"Crime,Drama,History",8.7,398
tt1245719,movie,Hong he,2009.0,,100.0,Drama,6.3,183
tt1498568,movie,Red River,2011.0,,77.0,Horror,2.1,201
tt2235834,short,"Fleuve rouge, sông hông",2012.0,,15.0,"Animation,Drama,Short",6.5,21
tt0105226,movie,Red Rock West,1993.0,,98.0,"Crime,Drama,Thriller",7.0,21313
tt0098180,movie,Red Scorpion,1988.0,,105.0,"Action,Adventure",5.2,8653
tt0089893,movie,Red Sonja,1985.0,,89.0,"Action,Adventure,Fantasy",5.1,40183
tt0545492,tvEpisode,Red Sonja,1998.0,,43.0,"Action,Adventure,Fantasy",7.1,37
tt1644203,tvEpisode,Red Sonja,2009.0,,,"Comedy,Fantasy",7.0,80
tt2195339,tvSeries,Red Sonja,2011.0,2012.0,25.0,"Comedy,Drama",7.0,110
tt0100468,movie,Red Surf,1989.0,,104.0,"Action,Crime,Drama",3.7,572
tt0365677,tvMovie,Red Water,2003.0,,92.0,"Action,Adventure,Crime",4.1,2738
tt6670464,short,Red Water,2017.0,,19.0,"Horror,Short,Thriller",7.1,16
tt0021292,movie,Redemption,1930.0,,75.0,Drama,5.6,531
tt0114250,short,Redemption,1995.0,,10.0,"Sci-Fi,Short",5.2,11
tt0275624,video,Redemption,2003.0,,106.0,Drama,5.8,103
tt0276449,tvEpisode,Redemption,1991.0,,90.0,Drama,7.8,18
tt0303387,video,Redemption,2002.0,,86.0,Action,5.2,360
tt0320354,movie,Redemption,1999.0,,108.0,Drama,5.7,9
tt0394421,tvEpisode,Redemption,1996.0,,,"Comedy,Crime,Drama",8.0,105
tt0404362,movie,Redemption,2004.0,,108.0,Drama,7.0,53
tt0436706,short,Redemption,2004.0,,10.0,"Drama,Short",7.9,15
tt0453382,tvEpisode,Redemption,2006.0,,77.0,Mystery,6.7,483
tt0500257,tvEpisode,Redemption,1979.0,,50.0,"Adventure,Drama,Sci-Fi",7.9,161
tt0562009,tvEpisode,Redemption,2001.0,,,"Crime,Drama,Mystery",7.0,7
tt0565984,tvEpisode,Redemption,2003.0,,39.0,"Crime,Drama",8.0,36
tt0568622,tvEpisode,Redemption,1995.0,,,"Adventure,Sci-Fi",7.3,73
tt0568699,tvEpisode,Redemption,1998.0,,43.0,"Action,Drama,Mystery",6.3,42
tt0575991,tvEpisode,Redemption,1987.0,,60.0,"Drama,Romance",6.7,27
tt0599797,tvEpisode,Redemption,1999.0,,44.0,"Action,Adventure,Drama",7.4,313
tt0612025,tvEpisode,Redemption,2006.0,,60.0,"Drama,Horror,Mystery",7.5,143
tt0613339,tvEpisode,Redemption,2001.0,,60.0,"Action,Crime,Drama",7.3,93
tt0629713,tvEpisode,Redemption,2001.0,,44.0,"Crime,Drama,Mystery",8.3,673
tt0635596,tvEpisode,Redemption,1995.0,,,Western,8.0,13
tt0708762,tvEpisode,Redemption,1991.0,,45.0,"Action,Adventure,Mystery",8.5,2654
tt0719167,tvEpisode,Redemption,1996.0,,46.0,"Crime,Sci-Fi",6.9,20
tt0743539,tvEpisode,Redemption,1996.0,,,"Action,Adventure,Crime",7.3,77
tt0749408,tvEpisode,Redemption,2005.0,,85.0,"Crime,Drama,Mystery",8.0,202
tt0832401,tvEpisode,Redemption,2006.0,,23.0,"Action,Adventure,Animation",9.2,6
tt0833643,tvEpisode,Redemption,2004.0,,45.0,Reality-TV,8.2,14
tt10276678,short,Redemption,2020.0,,20.0,"Sci-Fi,Short,Thriller",9.1,13
tt10578786,tvEpisode,Redemption,2019.0,,58.0,"Documentary,Sport",8.9,121
tt10796064,short,Redemption,2019.0,,,"Sci-Fi,Short",7.0,6
tt1120315,tvEpisode,Redemption,2001.0,,,"Action,Adventure,Crime",7.0,8
tt1200829,short,Redemption,2007.0,,6.0,"Drama,Short",7.3,34
tt1237702,tvEpisode,Redemption,2008.0,,44.0,"Crime,Documentary",6.7,9
tt13039402,tvEpisode,Redemption,2020.0,,15.0,"Comedy,Drama,Romance",7.3,6
tt1307002,movie,Redemption: A Mile from Hell,2009.0,,90.0,"Action,Crime,Drama",3.5,535
tt1350546,movie,Redemption,2011.0,,97.0,"Adventure,Drama,Romance",3.6,122
tt13670814,tvEpisode,Redemption,2021.0,,41.0,"Crime,Drama,Mystery",8.1,196
tt1375668,movie,Redemption,2009.0,,89.0,Documentary,8.4,9
tt1474306,tvEpisode,Redemption,2009.0,,43.0,"Crime,Drama,Mystery",7.9,1209
tt1526718,tvEpisode,Redemption,2010.0,,53.0,"Drama,History,Romance",7.9,542
tt1539797,tvEpisode,Redemption,2009.0,,,"Drama,Reality-TV",8.2,9
tt1587259,short,Redemption,2010.0,,,"Drama,Short",5.8,18
tt1660882,tvEpisode,Redemption,2009.0,,,"Action,Drama,Thriller",2.2,14
tt1886051,tvEpisode,Redemption,2011.0,,44.0,"Action,Adventure,Crime",7.1,133
tt1893256,movie,Hummingbird,2013.0,,100.0,"Action,Crime,Drama",6.2,69166
tt2201886,short,Redemption,2013.0,,35.0,"Biography,Documentary,Drama",6.8,290
tt2215441,short,Redemption,2012.0,,15.0,"Drama,Short",8.8,10
tt2294787,video,Redemption,2007.0,,22.0,"Crime,Drama,Short",5.6,11
tt2338177,short,Redemption,2012.0,,30.0,"Crime,Horror,Short",9.6,14
tt2385365,tvEpisode,Redemption,2012.0,,57.0,"Crime,Drama",7.7,188
tt3104228,movie,Sha jie,2013.0,,110.0,"Family,Horror,Romance",4.7,39
tt3123116,short,Redemption,2013.0,,26.0,"Documentary,Short",7.1,214
tt3279418,movie,Redemption,2013.0,,106.0,"Drama,Mystery,Thriller",7.2,6
tt3282356,tvEpisode,Redemption,2013.0,,43.0,"Action,Reality-TV,Sport",6.5,12
tt3383642,tvEpisode,Redemption,2014.0,,24.0,"Drama,Sci-Fi",8.2,6
tt3462398,tvEpisode,Redemption,2014.0,,23.0,"Action,Drama,Thriller",8.0,82
tt3519904,tvEpisode,Redemption,2014.0,,41.0,"Drama,Horror,Romance",8.6,617
tt3819178,short,Redemption,2014.0,,2.0,"Comedy,Drama,Short",8.4,17
tt4504918,tvEpisode,Redemption,2015.0,,43.0,"Drama,Fantasy,Mystery",8.2,134
tt5324254,tvEpisode,Redemption,2016.0,,43.0,"Crime,Documentary,Drama",7.4,225
tt5621712,movie,Redemption,2020.0,,85.0,"Crime,Drama,Thriller",2.6,130
tt5768180,tvEpisode,Redemption,2016.0,,42.0,Reality-TV,8.4,14
tt6193210,tvEpisode,Redemption,2017.0,,40.0,"Crime,Drama",8.1,13
tt6577224,tvEpisode,Redemption,2017.0,,42.0,"Game-Show,Reality-TV",8.0,23
tt6672720,short,Redemption,2017.0,,,"Drama,Short,Western",6.1,20
tt6686876,tvEpisode,Redemption,2017.0,,43.0,"Drama,Mystery",7.3,80
tt7444338,short,Redemption,2017.0,,6.0,Short,6.8,5
tt7549638,tvEpisode,Redemption,2018.0,,58.0,Drama,8.3,777
tt8506056,tvEpisode,Redemption,2018.0,,40.0,"Documentary,Reality-TV",8.0,52
tt8666442,movie,Geula,2018.0,,104.0,Drama,6.4,113
tt8862790,tvEpisode,Redemption,2019.0,,42.0,"Romance,Sci-Fi",6.5,76
tt8870574,movie,Resgate,2019.0,,100.0,"Action,Drama,Thriller",6.2,164
tt8911486,tvEpisode,Redemption,2019.0,,,"Drama,Mystery,Sci-Fi",7.0,58
tt9813390,tvEpisode,Redemption,2019.0,,40.0,"Documentary,Sport",8.4,733
tt0945387,video,Redneck Comedy Roundup,2005.0,,72.0,Comedy,5.4,58
tt0093833,movie,Redneck Zombies,1989.0,,84.0,"Comedy,Horror",4.2,3021
tt1876064,tvEpisode,Redneck Zombies,2010.0,,18.0,Comedy,8.1,15
tt0028346,movie,Tell Your Children,1936.0,,66.0,"Crime,Drama",3.8,8391
tt0720155,tvEpisode,Reefer Madness,2000.0,,22.0,"Comedy,Drama,Romance",8.3,911
tt1859358,tvEpisode,Reefer Madness,2012.0,,23.0,"Comedy,Fantasy",7.8,49
tt6365042,tvEpisode,Reefer Madness,2017.0,,24.0,Comedy,8.9,16
tt0091836,movie,Reform School Girls,1986.0,,94.0,"Crime,Drama,Thriller",5.4,2400
tt0999998,video,Reform School Girls,2007.0,,132.0,"Adult,Comedy",6.4,13
tt0250690,movie,Refugee,2000.0,,207.0,"Drama,Musical,Romance",5.4,1933
tt0650868,tvEpisode,Refugee,1990.0,,21.0,"Comedy,Drama,Fantasy",5.2,67
tt10577040,short,Refugee,2020.0,,23.0,"Drama,Short",7.6,43
tt10850958,short,Refugee,2016.0,,23.0,"Documentary,Short",6.6,23
tt1151368,movie,Mülteci,2007.0,,119.0,Drama,5.7,98
tt1404077,movie,Refugee,2006.0,,160.0,"Action,Drama,Romance",5.8,89
tt3572418,tvEpisode,Refugee,2014.0,,21.0,"Comedy,Romance",7.0,134
tt5642914,movie,Refugee,2018.0,,87.0,Documentary,8.2,38
tt5776190,short,Refugee,2016.0,,28.0,"Documentary,Short",6.9,11
tt6184962,short,Refugee,2016.0,,12.0,Short,7.7,12
tt7230986,short,Refugee,2017.0,,3.0,"Drama,Family,Short",5.4,8
tt8969340,tvEpisode,Refugee,2018.0,,,"Crime,Drama,Thriller",7.1,45
tt0102768,movie,Regarding Henry,1991.0,,108.0,"Drama,Romance",6.7,30944
tt0551779,tvEpisode,Regarding Henry,1997.0,,28.0,Comedy,6.8,61
tt0761235,tvEpisode,Regarding Henry,2003.0,,22.0,"Comedy,Drama",7.7,51
tt0886349,tvEpisode,Regarding Henry,2003.0,,21.0,Comedy,7.8,46
tt0181786,movie,Regret to Inform,1998.0,,72.0,"Documentary,War",7.4,321
tt0503700,tvEpisode,Regret to Inform,2004.0,,43.0,"Comedy,Drama,Family",5.9,63
tt0116164,movie,Echte Kerle,1996.0,,102.0,"Comedy,Crime,Romance",6.8,1433
tt0084582,tvMovie,Rehearsal for Murder,1982.0,,96.0,"Drama,Mystery,Thriller",6.9,657
tt0351639,video,Reign in Darkness,2002.0,,90.0,"Action,Horror,Sci-Fi",2.4,417
tt0253556,movie,Reign of Fire,2002.0,,101.0,"Action,Adventure,Fantasy",6.2,131025
tt0350047,videoGame,Reign of Fire,2002.0,,,"Action,Adventure,Fantasy",7.0,94
tt0295765,tvSeries,Alexander Senki,1997.0,2000.0,30.0,"Action,Adventure,Animation",6.9,492
tt0085077,tvMiniSeries,Reilly: Ace of Spies,1983.0,1983.0,720.0,"Crime,Drama",8.1,1450
tt0184858,movie,Reindeer Games,2000.0,,104.0,"Action,Adventure,Crime",5.8,38846
tt0234583,movie,Reindeer Games,1996.0,,113.0,"Drama,Horror,Thriller",4.2,207
tt1195971,tvEpisode,Reindeer Games,2008.0,,44.0,"Game-Show,Reality-TV,Romance",7.2,7
tt13392684,movie,Reindeer Games,2020.0,,90.0,Comedy,7.6,18
tt4000660,tvEpisode,Reindeer Games,2014.0,,27.0,"Action,Adventure,Comedy",6.8,10
tt6157812,tvEpisode,Reindeer Games,2016.0,,,"Comedy,Horror",6.2,15
tt7206360,tvEpisode,Reindeer Games,2018.0,,38.0,"Comedy,Crime,Drama",7.1,60
tt0280456,movie,Ball in the House,2001.0,,95.0,"Comedy,Drama",5.8,402
tt0210943,movie,Relative Values,2000.0,,87.0,Comedy,6.5,2342
tt0521662,tvEpisode,Relative Values,1981.0,,50.0,"Crime,Drama,Mystery",7.2,49
tt0537450,tvEpisode,Relative Values,1996.0,,,Drama,6.0,9
tt0040726,movie,Relentless,1948.0,,93.0,"Romance,Western",6.4,312
tt0076612,tvMovie,Relentless,1977.0,,90.0,"Adventure,Crime,Drama",7.1,82
tt0098184,movie,Relentless,1989.0,,92.0,"Crime,Thriller",5.9,1514
tt11628472,tvEpisode,Relentless,2020.0,,43.0,"Crime,Drama,Mystery",8.2,195
tt13438092,tvEpisode,Relentless,2021.0,,,"Crime,Drama",8.6,114
tt14590668,tvEpisode,Relentless,2021.0,,,Mystery,5.4,5
tt14733584,tvMiniSeries,Relentless,2021.0,,,"Crime,Documentary",7.4,290
tt1766032,movie,Relentless,2010.0,,95.0,"Drama,Romance,War",6.9,9
tt3228736,short,Relentless,2013.0,,25.0,"Short,Thriller",7.5,12
tt3486210,movie,Relentless,2018.0,,95.0,Thriller,4.6,394
tt5988572,movie,Relentless,2020.0,,73.0,Drama,3.8,94
tt6750296,tvEpisode,Relentless,2016.0,,,Mystery,9.4,8
tt7311662,movie,Relentless,2020.0,,49.0,Documentary,7.4,17
tt8365306,movie,Relentless,2020.0,,73.0,Action,4.5,71
tt9466088,tvEpisode,Relentless,2018.0,,55.0,"Action,Sport",6.3,6
tt0028167,movie,Rembrandt,1936.0,,85.0,"Biography,Drama",7.1,1754
tt0035248,movie,Rembrandt,1942.0,,99.0,"Biography,Drama",5.3,45
tt0163180,movie,Rembrandt,1999.0,,103.0,"Biography,Drama,History",6.3,390
tt0932300,tvEpisode,Rembrandt,2006.0,,59.0,"Documentary,Drama,History",8.0,58
tt12319480,tvEpisode,Rembrandt,2020.0,,,Documentary,7.2,5
tt3057938,tvEpisode,Rembrandt,2011.0,,59.0,Documentary,8.1,19
tt3527426,tvEpisode,Rembrandt,2001.0,,23.0,Documentary,7.8,6
tt0375008,movie,Remedy,2005.0,,82.0,"Crime,Drama",4.2,242
tt2147487,short,Remedy,2009.0,,31.0,"Action,Crime,Drama",8.2,11
tt2237008,movie,Remedy,2013.0,,120.0,Drama,5.0,182
tt3182934,tvSeries,Remedy,2014.0,,42.0,"Drama,Family",7.2,624
tt6131024,video,Remedy,2016.0,,,"Drama,Short",6.0,7
tt0073617,tvEpisode,Remember Me,1975.0,,,Drama,6.5,12
tt0079791,short,Remember Me,1979.0,,15.0,"Documentary,Short",4.3,13
tt0089900,tvMovie,Remember Me,1985.0,,,"Mystery,Thriller",5.8,30
tt0114262,tvMovie,Remember Me,1995.0,,96.0,"Drama,Thriller",5.4,159
tt0565401,tvEpisode,Remember Me,1996.0,,47.0,"Drama,Family,Western",8.3,77
tt0708765,tvEpisode,Remember Me,1990.0,,45.0,"Action,Adventure,Mystery",7.9,2977
tt10159080,movie,Adhkryni,1978.0,,100.0,Drama,6.2,22
tt1370073,tvEpisode,Remember Me,2009.0,,48.0,"Comedy,Crime,Drama",8.1,84
tt1403981,movie,Remember Me,2010.0,,113.0,"Drama,Romance",7.1,142064
tt2011749,tvEpisode,Remember Me,2011.0,,41.0,"Crime,Drama,Mystery",8.5,378
tt2071737,tvEpisode,Remember Me,2011.0,,46.0,"Comedy,Drama,Romance",8.1,217
tt2080047,tvEpisode,Remember Me,2011.0,,44.0,"Comedy,Drama,Romance",8.0,181
tt2963076,videoGame,Remember Me,2013.0,,,"Action,Adventure,Sci-Fi",7.2,946
tt3012998,short,Mémorable moi,2013.0,,15.0,"Comedy,Short",6.9,58
tt3203796,tvEpisode,Remember Me,2013.0,,24.0,"Comedy,Family",7.8,74
tt3484180,tvMiniSeries,Remember Me,2014.0,2014.0,60.0,"Drama,Horror,Mystery",6.9,1590
tt3496228,short,Remember Me,1981.0,,10.0,Short,4.3,11
tt3970238,tvEpisode,Remember Me,2015.0,,43.0,"Drama,Mystery,Sci-Fi",8.3,3879
tt4542814,tvEpisode,Souviens-toi,2015.0,,94.0,,5.1,31
tt4843358,movie,Remember Me,2016.0,,85.0,Comedy,5.0,125
tt4999290,movie,Remember Me,2019.0,,88.0,"Comedy,Romance",5.8,386
tt6556528,short,Remember Me,2017.0,,,Short,7.8,10
tt7022084,short,Remember Me,2017.0,,,"Drama,Short",7.4,5
tt7103462,short,Remember Me,2017.0,,,"Drama,Short",6.1,8
tt7846626,tvEpisode,Remember Me,2018.0,,41.0,,8.3,805
tt8411722,tvEpisode,Remember Me,2018.0,,50.0,"Horror,Sci-Fi",7.3,211
tt0210945,movie,Remember the Titans,2000.0,,113.0,"Biography,Drama,Sport",7.8,204638
tt2578708,tvEpisode,Remember the Titans,2013.0,,42.0,"Drama,Fantasy,Horror",7.8,3060
tt0089901,movie,Remo Williams: The Adventure Begins,1985.0,,121.0,"Action,Adventure,Comedy",6.5,11754
tt0110971,movie,Renaissance Man,1994.0,,128.0,"Comedy,Drama",6.2,17438
tt0708957,tvEpisode,Renaissance Man,2001.0,,43.0,"Action,Adventure,Sci-Fi",7.6,1316
tt5198910,movie,Renaissance Man,2018.0,,90.0,Documentary,3.3,13
tt0089902,movie,Rendez-vous,1985.0,,82.0,"Drama,Romance",6.6,2615
